OrderItemID,OrderID,ProductID,Quantity,PricePerUnit,CustomerID,OrderDate,TotalAmount,ProductName,Category,Returns,CampaignID,CampaignName,Revenue,ReturnRate
ITEM-1516,ORD-50619,PROD-126,2,2518.68,CUST-1608,2026-01-28,13542.64,Dumbbell Set,Sports & Outdoors,0.0,CAMP-220,New Year Blast,5037.36,0.0
ITEM-1516,ORD-50619,PROD-126,2,2518.68,CUST-1608,2026-01-28,13542.64,Dumbbell Set,Sports & Outdoors,0.0,CAMP-205,New Year Blast,5037.36,0.0
ITEM-1517,ORD-50620,PROD-132,1,5928.59,CUST-1620,2023-04-05,5928.59,Whey Protein,Beauty & Health,0.0,CAMP-206,Diwali Bonanza,5928.59,0.0
ITEM-1518,ORD-50621,PROD-120,2,3535.19,CUST-1596,2024-02-28,7070.38,Sapiens,Books,0.0,CAMP-215,New Year Blast,7070.38,0.0
ITEM-1519,ORD-50622,PROD-118,1,9174.18,CUST-1771,2025-02-26,13437.81,Coffee Maker,Home & Kitchen,0.0,CAMP-215,New Year Blast,9174.18,0.0
ITEM-1519,ORD-50622,PROD-118,1,9174.18,CUST-1771,2025-02-26,13437.81,Coffee Maker,Home & Kitchen,0.0,CAMP-205,New Year Blast,9174.18,0.0
ITEM-1520,ORD-50622,PROD-125,3,1421.21,CUST-1771,2025-02-26,13437.81,Yoga Mat,Sports & Outdoors,0.0,CAMP-215,New Year Blast,4263.63,0.0
ITEM-1520,ORD-50622,PROD-125,3,1421.21,CUST-1771,2025-02-26,13437.81,Yoga Mat,Sports & Outdoors,0.0,CAMP-205,New Year Blast,4263.63,0.0
ITEM-1521,ORD-50623,PROD-122,2,9853.39,CUST-1726,2025-02-02,19706.78,Ikigai,Books,0.0,CAMP-214,Diwali Bonanza,19706.78,0.0
ITEM-1521,ORD-50623,PROD-122,2,9853.39,CUST-1726,2025-02-02,19706.78,Ikigai,Books,0.0,CAMP-214,Diwali Bonanza,19706.78,0.0
ITEM-1522,ORD-50624,PROD-123,1,6181.23,CUST-1549,2024-12-09,6181.23,The Psychology of Money,Books,0.0,CAMP-218,End of Season Sale,6181.23,0.0
ITEM-1522,ORD-50624,PROD-123,1,6181.23,CUST-1549,2024-12-09,6181.23,The Psychology of Money,Books,0.0,CAMP-202,End of Season Sale,6181.23,0.0
ITEM-1523,ORD-50625,PROD-129,2,2988.5,CUST-1526,2023-03-12,60622.59,Cricket Bat,Sports & Outdoors,0.0,CAMP-208,Diwali Bonanza,5977.0,0.0
ITEM-1524,ORD-50625,PROD-117,2,8108.37,CUST-1526,2023-03-12,60622.59,Robot Vacuum,Home & Kitchen,0.0,CAMP-208,Diwali Bonanza,16216.74,0.0
ITEM-1525,ORD-50625,PROD-122,3,9853.39,CUST-1526,2023-03-12,60622.59,Ikigai,Books,0.0,CAMP-208,Diwali Bonanza,29560.17,0.0
ITEM-1526,ORD-50625,PROD-121,2,4434.34,CUST-1526,2023-03-12,60622.59,Atomic Habits,Books,0.0,CAMP-208,Diwali Bonanza,8868.68,0.0
ITEM-1527,ORD-50626,PROD-131,1,7685.52,CUST-1365,2023-05-20,52657.17,Sunscreen SPF 50,Beauty & Health,0.0,,,7685.52,0.0
ITEM-1528,ORD-50626,PROD-110,3,9584.97,CUST-1365,2023-05-20,52657.17,Formal Shirt,Apparel,0.0,,,28754.909999999996,0.0
ITEM-1529,ORD-50626,PROD-117,2,8108.37,CUST-1365,2023-05-20,52657.17,Robot Vacuum,Home & Kitchen,0.0,,,16216.74,0.0
ITEM-1530,ORD-50627,PROD-132,3,5928.59,CUST-1436,2025-10-17,35386.53,Whey Protein,Beauty & Health,0.0,CAMP-214,Diwali Bonanza,17785.77,0.0
ITEM-1531,ORD-50627,PROD-127,2,8800.38,CUST-1436,2025-10-17,35386.53,Camping Tent,Sports & Outdoors,0.0,CAMP-214,Diwali Bonanza,17600.76,0.0
ITEM-1532,ORD-50628,PROD-124,2,4109.98,CUST-1207,2025-12-16,8219.96,A Man Called Ove,Books,0.0,CAMP-212,End of Season Sale,8219.96,0.0
ITEM-1532,ORD-50628,PROD-124,2,4109.98,CUST-1207,2025-12-16,8219.96,A Man Called Ove,Books,0.0,CAMP-208,Diwali Bonanza,8219.96,0.0
ITEM-1533,ORD-50629,PROD-120,3,3535.19,CUST-1097,2023-05-07,34341.55,Sapiens,Books,0.0,CAMP-209,New Year Blast,10605.57,0.0
ITEM-1534,ORD-50629,PROD-127,1,8800.38,CUST-1097,2023-05-07,34341.55,Camping Tent,Sports & Outdoors,0.0,CAMP-209,New Year Blast,8800.38,0.0
ITEM-1535,ORD-50629,PROD-116,2,7467.8,CUST-1097,2023-05-07,34341.55,Cotton Bedsheet,Home & Kitchen,0.0,CAMP-209,New Year Blast,14935.6,0.0
ITEM-1536,ORD-50630,PROD-117,1,8108.37,CUST-1546,2026-01-03,19409.83,Robot Vacuum,Home & Kitchen,0.0,,,8108.37,0.0
ITEM-1537,ORD-50630,PROD-126,2,2518.68,CUST-1546,2026-01-03,19409.83,Dumbbell Set,Sports & Outdoors,0.0,,,5037.36,0.0
ITEM-1538,ORD-50630,PROD-109,2,3132.05,CUST-1546,2026-01-03,19409.83,Running Shoes,Apparel,0.0,,,6264.1,0.0
ITEM-1539,ORD-50631,PROD-119,3,1011.19,CUST-1047,2025-09-02,17527.17,The Alchemist,Books,0.0,,,3033.57,0.0
ITEM-1540,ORD-50631,PROD-133,2,7246.8,CUST-1047,2025-09-02,17527.17,Organic Shampoo,Beauty & Health,0.0,,,14493.6,0.0
ITEM-1541,ORD-50632,PROD-101,2,5356.77,CUST-1624,2023-04-29,31505.76,Smartphone,Electronics,0.0,CAMP-203,Diwali Bonanza,10713.54,0.0
ITEM-1541,ORD-50632,PROD-101,2,5356.77,CUST-1624,2023-04-29,31505.76,Smartphone,Electronics,0.0,CAMP-212,End of Season Sale,10713.54,0.0
ITEM-1542,ORD-50632,PROD-134,3,6930.74,CUST-1624,2023-04-29,31505.76,Electric Toothbrush,Beauty & Health,0.0,CAMP-203,Diwali Bonanza,20792.22,0.0
ITEM-1542,ORD-50632,PROD-134,3,6930.74,CUST-1624,2023-04-29,31505.76,Electric Toothbrush,Beauty & Health,0.0,CAMP-212,End of Season Sale,20792.22,0.0
ITEM-1543,ORD-50633,PROD-134,3,6930.74,CUST-1580,2026-01-04,33702.58,Electric Toothbrush,Beauty & Health,0.0,CAMP-218,End of Season Sale,20792.22,0.0
ITEM-1543,ORD-50633,PROD-134,3,6930.74,CUST-1580,2026-01-04,33702.58,Electric Toothbrush,Beauty & Health,0.0,CAMP-214,Diwali Bonanza,20792.22,0.0
ITEM-1544,ORD-50633,PROD-124,1,4109.98,CUST-1580,2026-01-04,33702.58,A Man Called Ove,Books,0.0,CAMP-218,End of Season Sale,4109.98,0.0
ITEM-1544,ORD-50633,PROD-124,1,4109.98,CUST-1580,2026-01-04,33702.58,A Man Called Ove,Books,0.0,CAMP-214,Diwali Bonanza,4109.98,0.0
ITEM-1545,ORD-50633,PROD-127,1,8800.38,CUST-1580,2026-01-04,33702.58,Camping Tent,Sports & Outdoors,0.0,CAMP-218,End of Season Sale,8800.38,0.0
ITEM-1545,ORD-50633,PROD-127,1,8800.38,CUST-1580,2026-01-04,33702.58,Camping Tent,Sports & Outdoors,0.0,CAMP-214,Diwali Bonanza,8800.38,0.0
ITEM-1546,ORD-50634,PROD-131,3,7685.52,CUST-1433,2023-11-09,23056.56,Sunscreen SPF 50,Beauty & Health,0.0,,,23056.56,0.0
ITEM-1547,ORD-50635,PROD-114,3,819.76,CUST-1680,2023-04-15,5636.92,Blender,Home & Kitchen,0.0,,,2459.2799999999997,0.0
ITEM-1548,ORD-50635,PROD-111,1,3177.64,CUST-1680,2023-04-15,5636.92,Summer Dress,Apparel,0.0,,,3177.64,0.0
ITEM-1549,ORD-50636,PROD-122,2,9853.39,CUST-1733,2023-08-23,38340.27,Ikigai,Books,0.0,CAMP-205,New Year Blast,19706.78,0.0
ITEM-1550,ORD-50636,PROD-105,1,9716.4,CUST-1733,2023-08-23,38340.27,4K TV,Electronics,0.0,CAMP-205,New Year Blast,9716.4,0.0
ITEM-1551,ORD-50636,PROD-129,1,2988.5,CUST-1733,2023-08-23,38340.27,Cricket Bat,Sports & Outdoors,0.0,CAMP-205,New Year Blast,2988.5,0.0
ITEM-1552,ORD-50636,PROD-132,1,5928.59,CUST-1733,2023-08-23,38340.27,Whey Protein,Beauty & Health,0.0,CAMP-205,New Year Blast,5928.59,0.0
ITEM-1553,ORD-50637,PROD-118,3,9174.18,CUST-1568,2023-01-01,33786.64,Coffee Maker,Home & Kitchen,0.0,CAMP-203,Diwali Bonanza,27522.54,0.0
ITEM-1553,ORD-50637,PROD-118,3,9174.18,CUST-1568,2023-01-01,33786.64,Coffee Maker,Home & Kitchen,0.0,CAMP-216,End of Season Sale,27522.54,0.0
ITEM-1553,ORD-50637,PROD-118,3,9174.18,CUST-1568,2023-01-01,33786.64,Coffee Maker,Home & Kitchen,0.0,CAMP-216,End of Season Sale,27522.54,0.0
ITEM-1554,ORD-50637,PROD-109,2,3132.05,CUST-1568,2023-01-01,33786.64,Running Shoes,Apparel,0.0,CAMP-203,Diwali Bonanza,6264.1,0.0
ITEM-1554,ORD-50637,PROD-109,2,3132.05,CUST-1568,2023-01-01,33786.64,Running Shoes,Apparel,0.0,CAMP-216,End of Season Sale,6264.1,0.0
ITEM-1554,ORD-50637,PROD-109,2,3132.05,CUST-1568,2023-01-01,33786.64,Running Shoes,Apparel,0.0,CAMP-216,End of Season Sale,6264.1,0.0
ITEM-1555,ORD-50638,PROD-132,1,5928.59,CUST-1192,2023-11-11,42583.64,Whey Protein,Beauty & Health,0.0,,,5928.59,0.0
ITEM-1556,ORD-50638,PROD-124,3,4109.98,CUST-1192,2023-11-11,42583.64,A Man Called Ove,Books,0.0,,,12329.939999999999,0.0
ITEM-1557,ORD-50638,PROD-117,3,8108.37,CUST-1192,2023-11-11,42583.64,Robot Vacuum,Home & Kitchen,0.0,,,24325.11,0.0
ITEM-1558,ORD-50639,PROD-133,3,7246.8,CUST-1184,2023-02-04,40805.47,Organic Shampoo,Beauty & Health,0.0,,,21740.4,0.0
ITEM-1559,ORD-50639,PROD-122,1,9853.39,CUST-1184,2023-02-04,40805.47,Ikigai,Books,0.0,,,9853.39,0.0
ITEM-1560,ORD-50639,PROD-130,2,4605.84,CUST-1184,2023-02-04,40805.47,Vitamin C Serum,Beauty & Health,0.0,,,9211.68,0.0
ITEM-1561,ORD-50640,PROD-105,2,9716.4,CUST-1706,2024-10-08,23764.92,4K TV,Electronics,0.0,CAMP-207,New Year Blast,19432.8,0.0
ITEM-1562,ORD-50640,PROD-114,3,819.76,CUST-1706,2024-10-08,23764.92,Blender,Home & Kitchen,0.0,CAMP-207,New Year Blast,2459.2799999999997,0.0
ITEM-1563,ORD-50640,PROD-106,2,936.42,CUST-1706,2024-10-08,23764.92,Bluetooth Speaker,Electronics,0.0,CAMP-207,New Year Blast,1872.84,0.0
ITEM-1564,ORD-50641,PROD-124,1,4109.98,CUST-1336,2025-11-11,49233.28,A Man Called Ove,Books,0.0,CAMP-206,Diwali Bonanza,4109.98,0.0
ITEM-1564,ORD-50641,PROD-124,1,4109.98,CUST-1336,2025-11-11,49233.28,A Man Called Ove,Books,0.0,CAMP-207,New Year Blast,4109.98,0.0
ITEM-1565,ORD-50641,PROD-118,3,9174.18,CUST-1336,2025-11-11,49233.28,Coffee Maker,Home & Kitchen,0.0,CAMP-206,Diwali Bonanza,27522.54,0.0
ITEM-1565,ORD-50641,PROD-118,3,9174.18,CUST-1336,2025-11-11,49233.28,Coffee Maker,Home & Kitchen,0.0,CAMP-207,New Year Blast,27522.54,0.0
ITEM-1566,ORD-50641,PROD-127,2,8800.38,CUST-1336,2025-11-11,49233.28,Camping Tent,Sports & Outdoors,0.0,CAMP-206,Diwali Bonanza,17600.76,0.0
ITEM-1566,ORD-50641,PROD-127,2,8800.38,CUST-1336,2025-11-11,49233.28,Camping Tent,Sports & Outdoors,0.0,CAMP-207,New Year Blast,17600.76,0.0
ITEM-1567,ORD-50642,PROD-120,3,3535.19,CUST-1419,2026-02-02,10605.57,Sapiens,Books,0.0,,,10605.57,0.0
ITEM-1568,ORD-50643,PROD-111,2,3177.64,CUST-1367,2023-02-25,6355.28,Summer Dress,Apparel,0.0,CAMP-205,New Year Blast,6355.28,0.0
ITEM-1569,ORD-50644,PROD-130,2,4605.84,CUST-1455,2025-06-10,32251.76,Vitamin C Serum,Beauty & Health,0.0,CAMP-220,New Year Blast,9211.68,0.0
ITEM-1569,ORD-50644,PROD-130,2,4605.84,CUST-1455,2025-06-10,32251.76,Vitamin C Serum,Beauty & Health,0.0,CAMP-211,Diwali Bonanza,9211.68,0.0
ITEM-1570,ORD-50644,PROD-107,2,4611.28,CUST-1455,2025-06-10,32251.76,Men's T-Shirt,Apparel,0.0,CAMP-220,New Year Blast,9222.56,0.0
ITEM-1570,ORD-50644,PROD-107,2,4611.28,CUST-1455,2025-06-10,32251.76,Men's T-Shirt,Apparel,0.0,CAMP-211,Diwali Bonanza,9222.56,0.0
ITEM-1571,ORD-50644,PROD-130,3,4605.84,CUST-1455,2025-06-10,32251.76,Vitamin C Serum,Beauty & Health,0.0,CAMP-220,New Year Blast,13817.52,0.0
ITEM-1571,ORD-50644,PROD-130,3,4605.84,CUST-1455,2025-06-10,32251.76,Vitamin C Serum,Beauty & Health,0.0,CAMP-211,Diwali Bonanza,13817.52,0.0
ITEM-1572,ORD-50645,PROD-129,2,2988.5,CUST-1464,2025-01-25,25559.22,Cricket Bat,Sports & Outdoors,0.0,,,5977.0,0.0
ITEM-1573,ORD-50645,PROD-121,2,4434.34,CUST-1464,2025-01-25,25559.22,Atomic Habits,Books,0.0,,,8868.68,0.0
ITEM-1574,ORD-50645,PROD-101,2,5356.77,CUST-1464,2025-01-25,25559.22,Smartphone,Electronics,0.0,,,10713.54,0.0
ITEM-1575,ORD-50646,PROD-134,1,6930.74,CUST-1639,2025-03-20,12907.74,Electric Toothbrush,Beauty & Health,0.0,,,6930.74,0.0
ITEM-1576,ORD-50646,PROD-129,2,2988.5,CUST-1639,2025-03-20,12907.74,Cricket Bat,Sports & Outdoors,0.0,,,5977.0,0.0
ITEM-1577,ORD-50647,PROD-119,3,1011.19,CUST-1700,2024-04-08,19850.05,The Alchemist,Books,0.0,,,3033.57,0.0
ITEM-1578,ORD-50647,PROD-113,3,1352.91,CUST-1700,2024-04-08,19850.05,Non-Stick Pan,Home & Kitchen,0.0,,,4058.7300000000005,0.0
ITEM-1579,ORD-50647,PROD-120,1,3535.19,CUST-1700,2024-04-08,19850.05,Sapiens,Books,0.0,,,3535.19,0.0
ITEM-1580,ORD-50647,PROD-107,2,4611.28,CUST-1700,2024-04-08,19850.05,Men's T-Shirt,Apparel,0.0,,,9222.56,0.0
ITEM-1581,ORD-50648,PROD-112,1,6450.72,CUST-1658,2023-05-22,27891.12,Leather Jacket,Apparel,0.0,,,6450.72,0.0
ITEM-1582,ORD-50648,PROD-110,1,9584.97,CUST-1658,2023-05-22,27891.12,Formal Shirt,Apparel,0.0,,,9584.97,0.0
ITEM-1583,ORD-50648,PROD-109,3,3132.05,CUST-1658,2023-05-22,27891.12,Running Shoes,Apparel,0.0,,,9396.150000000001,0.0
ITEM-1584,ORD-50648,PROD-114,3,819.76,CUST-1658,2023-05-22,27891.12,Blender,Home & Kitchen,0.0,,,2459.2799999999997,0.0
ITEM-1585,ORD-50649,PROD-121,2,4434.34,CUST-1599,2023-07-05,21770.12,Atomic Habits,Books,0.0,CAMP-201,Summer Sale,8868.68,0.0
ITEM-1586,ORD-50649,PROD-112,2,6450.72,CUST-1599,2023-07-05,21770.12,Leather Jacket,Apparel,0.0,CAMP-201,Summer Sale,12901.44,0.0
ITEM-1587,ORD-50650,PROD-107,1,4611.28,CUST-1548,2025-11-25,25865.38,Men's T-Shirt,Apparel,0.0,CAMP-209,New Year Blast,4611.28,0.0
ITEM-1588,ORD-50650,PROD-126,2,2518.68,CUST-1548,2025-11-25,25865.38,Dumbbell Set,Sports & Outdoors,0.0,CAMP-209,New Year Blast,5037.36,0.0
ITEM-1589,ORD-50650,PROD-117,2,8108.37,CUST-1548,2025-11-25,25865.38,Robot Vacuum,Home & Kitchen,0.0,CAMP-209,New Year Blast,16216.74,0.0
ITEM-1590,ORD-50651,PROD-117,3,8108.37,CUST-1513,2023-06-08,24325.11,Robot Vacuum,Home & Kitchen,0.0,,,24325.11,0.0
ITEM-1591,ORD-50652,PROD-120,2,3535.19,CUST-1699,2025-06-02,7070.38,Sapiens,Books,0.0,CAMP-220,New Year Blast,7070.38,0.0
ITEM-1592,ORD-50653,PROD-105,2,9716.4,CUST-1123,2024-04-01,20443.99,4K TV,Electronics,0.0,CAMP-201,Summer Sale,19432.8,0.0
ITEM-1593,ORD-50653,PROD-119,1,1011.19,CUST-1123,2024-04-01,20443.99,The Alchemist,Books,0.0,CAMP-201,Summer Sale,1011.19,0.0
ITEM-1594,ORD-50654,PROD-117,1,8108.37,CUST-1090,2025-03-28,18220.73,Robot Vacuum,Home & Kitchen,0.0,CAMP-220,New Year Blast,8108.37,0.0
ITEM-1595,ORD-50654,PROD-106,3,936.42,CUST-1090,2025-03-28,18220.73,Bluetooth Speaker,Electronics,0.0,CAMP-220,New Year Blast,2809.2599999999998,0.0
ITEM-1596,ORD-50654,PROD-125,2,1421.21,CUST-1090,2025-03-28,18220.73,Yoga Mat,Sports & Outdoors,0.0,CAMP-220,New Year Blast,2842.42,0.0
ITEM-1597,ORD-50654,PROD-103,1,4460.68,CUST-1090,2025-03-28,18220.73,Wireless Headphones,Electronics,0.0,CAMP-220,New Year Blast,4460.68,0.0
ITEM-1598,ORD-50655,PROD-129,3,2988.5,CUST-1664,2026-01-16,22826.98,Cricket Bat,Sports & Outdoors,0.0,,,8965.5,0.0
ITEM-1599,ORD-50655,PROD-134,2,6930.74,CUST-1664,2026-01-16,22826.98,Electric Toothbrush,Beauty & Health,0.0,,,13861.48,0.0
ITEM-1600,ORD-50656,PROD-130,1,4605.84,CUST-1351,2024-11-23,4605.84,Vitamin C Serum,Beauty & Health,0.0,,,4605.84,0.0
ITEM-1601,ORD-50657,PROD-119,3,1011.19,CUST-1245,2024-05-22,41461.17,The Alchemist,Books,0.0,CAMP-211,Diwali Bonanza,3033.57,0.0
ITEM-1602,ORD-50657,PROD-131,2,7685.52,CUST-1245,2024-05-22,41461.17,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-211,Diwali Bonanza,15371.04,0.0
ITEM-1603,ORD-50657,PROD-131,3,7685.52,CUST-1245,2024-05-22,41461.17,Sunscreen SPF 50,Beauty & Health,0.0,CAMP-211,Diwali Bonanza,23056.56,0.0
ITEM-1604,ORD-50658,PROD-123,2,6181.23,CUST-1510,2024-04-28,12362.46,The Psychology of Money,Books,0.0,,,12362.46,0.0
ITEM-1605,ORD-50659,PROD-104,1,3377.71,CUST-1485,2025-03-02,3377.71,Smartwatch,Electronics,0.0,CAMP-214,Diwali Bonanza,3377.71,0.0
ITEM-1605,ORD-50659,PROD-104,1,3377.71,CUST-1485,2025-03-02,3377.71,Smartwatch,Electronics,0.0,CAMP-204,New Year Blast,3377.71,0.0
ITEM-1605,ORD-50659,PROD-104,1,3377.71,CUST-1485,2025-03-02,3377.71,Smartwatch,Electronics,0.0,CAMP-216,End of Season Sale,3377.71,0.0
ITEM-1605,ORD-50659,PROD-104,1,3377.71,CUST-1485,2025-03-02,3377.71,Smartwatch,Electronics,0.0,CAMP-209,New Year Blast,3377.71,0.0
ITEM-1606,ORD-50660,PROD-107,3,4611.28,CUST-1042,2023-12-03,20189.12,Men's T-Shirt,Apparel,0.0,CAMP-203,Diwali Bonanza,13833.84,0.0
ITEM-1607,ORD-50660,PROD-111,2,3177.64,CUST-1042,2023-12-03,20189.12,Summer Dress,Apparel,0.0,CAMP-203,Diwali Bonanza,6355.28,0.0
ITEM-1608,ORD-50661,PROD-118,2,9174.18,CUST-1447,2023-10-13,22830.59,Coffee Maker,Home & Kitchen,0.0,CAMP-212,End of Season Sale,18348.36,0.0
ITEM-1609,ORD-50661,PROD-108,1,4482.23,CUST-1447,2023-10-13,22830.59,Women's Jeans,Apparel,0.0,CAMP-212,End of Season Sale,4482.23,0.0
ITEM-1610,ORD-50662,PROD-119,1,1011.19,CUST-1256,2024-05-19,1011.19,The Alchemist,Books,0.0,CAMP-202,End of Season Sale,1011.19,0.0
ITEM-1611,ORD-50663,PROD-103,3,4460.68,CUST-1083,2024-08-24,13382.04,Wireless Headphones,Electronics,0.0,CAMP-214,Diwali Bonanza,13382.04,0.0
ITEM-1612,ORD-50664,PROD-133,2,7246.8,CUST-1541,2025-11-06,55848.21,Organic Shampoo,Beauty & Health,0.0,CAMP-211,Diwali Bonanza,14493.6,0.0
ITEM-1612,ORD-50664,PROD-133,2,7246.8,CUST-1541,2025-11-06,55848.21,Organic Shampoo,Beauty & Health,0.0,CAMP-202,End of Season Sale,14493.6,0.0
ITEM-1613,ORD-50664,PROD-109,3,3132.05,CUST-1541,2025-11-06,55848.21,Running Shoes,Apparel,0.0,CAMP-211,Diwali Bonanza,9396.150000000001,0.0
ITEM-1613,ORD-50664,PROD-109,3,3132.05,CUST-1541,2025-11-06,55848.21,Running Shoes,Apparel,0.0,CAMP-202,End of Season Sale,9396.150000000001,0.0
ITEM-1614,ORD-50664,PROD-105,3,9716.4,CUST-1541,2025-11-06,55848.21,4K TV,Electronics,0.0,CAMP-211,Diwali Bonanza,29149.199999999997,0.0
ITEM-1614,ORD-50664,PROD-105,3,9716.4,CUST-1541,2025-11-06,55848.21,4K TV,Electronics,0.0,CAMP-202,End of Season Sale,29149.199999999997,0.0
ITEM-1615,ORD-50664,PROD-106,3,936.42,CUST-1541,2025-11-06,55848.21,Bluetooth Speaker,Electronics,0.0,CAMP-211,Diwali Bonanza,2809.2599999999998,0.0
ITEM-1615,ORD-50664,PROD-106,3,936.42,CUST-1541,2025-11-06,55848.21,Bluetooth Speaker,Electronics,0.0,CAMP-202,End of Season Sale,2809.2599999999998,0.0
ITEM-1616,ORD-50665,PROD-124,1,4109.98,CUST-1302,2023-10-20,17420.75,A Man Called Ove,Books,0.0,CAMP-213,Flash Friday,4109.98,0.0
ITEM-1616,ORD-50665,PROD-124,1,4109.98,CUST-1302,2023-10-20,17420.75,A Man Called Ove,Books,0.0,CAMP-209,New Year Blast,4109.98,0.0
ITEM-1617,ORD-50665,PROD-111,1,3177.64,CUST-1302,2023-10-20,17420.75,Summer Dress,Apparel,0.0,CAMP-213,Flash Friday,3177.64,0.0
ITEM-1617,ORD-50665,PROD-111,1,3177.64,CUST-1302,2023-10-20,17420.75,Summer Dress,Apparel,0.0,CAMP-209,New Year Blast,3177.64,0.0
ITEM-1618,ORD-50665,PROD-104,3,3377.71,CUST-1302,2023-10-20,17420.75,Smartwatch,Electronics,0.0,CAMP-213,Flash Friday,10133.130000000001,0.0
ITEM-1618,ORD-50665,PROD-104,3,3377.71,CUST-1302,2023-10-20,17420.75,Smartwatch,Electronics,0.0,CAMP-209,New Year Blast,10133.130000000001,0.0
ITEM-1619,ORD-50666,PROD-102,2,1234.31,CUST-1198,2025-11-12,29450.84,Laptop,Electronics,0.0,CAMP-209,New Year Blast,2468.62,0.0
ITEM-1620,ORD-50666,PROD-114,1,819.76,CUST-1198,2025-11-12,29450.84,Blender,Home & Kitchen,0.0,CAMP-209,New Year Blast,819.76,0.0
ITEM-1621,ORD-50666,PROD-128,3,8720.82,CUST-1198,2025-11-12,29450.84,Hiking Backpack,Sports & Outdoors,0.0,CAMP-209,New Year Blast,26162.46,0.0
ITEM-1622,ORD-50667,PROD-103,3,4460.68,CUST-1260,2023-08-09,46117.86,Wireless Headphones,Electronics,0.0,CAMP-215,New Year Blast,13382.04,0.0
ITEM-1622,ORD-50667,PROD-103,3,4460.68,CUST-1260,2023-08-09,46117.86,Wireless Headphones,Electronics,0.0,CAMP-217,Summer Sale,13382.04,0.0
ITEM-1623,ORD-50667,PROD-105,2,9716.4,CUST-1260,2023-08-09,46117.86,4K TV,Electronics,0.0,CAMP-215,New Year Blast,19432.8,0.0
ITEM-1623,ORD-50667,PROD-105,2,9716.4,CUST-1260,2023-08-09,46117.86,4K TV,Electronics,0.0,CAMP-217,Summer Sale,19432.8,0.0
ITEM-1624,ORD-50667,PROD-121,3,4434.34,CUST-1260,2023-08-09,46117.86,Atomic Habits,Books,0.0,CAMP-215,New Year Blast,13303.02,0.0
ITEM-1624,ORD-50667,PROD-121,3,4434.34,CUST-1260,2023-08-09,46117.86,Atomic Habits,Books,0.0,CAMP-217,Summer Sale,13303.02,0.0
ITEM-1625,ORD-50668,PROD-112,1,6450.72,CUST-1289,2023-03-11,15120.73,Leather Jacket,Apparel,0.0,CAMP-215,New Year Blast,6450.72,0.0
ITEM-1626,ORD-50668,PROD-107,1,4611.28,CUST-1289,2023-03-11,15120.73,Men's T-Shirt,Apparel,0.0,CAMP-215,New Year Blast,4611.28,0.0
ITEM-1627,ORD-50668,PROD-113,3,1352.91,CUST-1289,2023-03-11,15120.73,Non-Stick Pan,Home & Kitchen,0.0,CAMP-215,New Year Blast,4058.7300000000005,0.0
ITEM-1628,ORD-50669,PROD-101,3,5356.77,CUST-1331,2024-12-22,33671.07,Smartphone,Electronics,0.0,CAMP-218,End of Season Sale,16070.310000000001,0.0
ITEM-1629,ORD-50669,PROD-127,2,8800.38,CUST-1331,2024-12-22,33671.07,Camping Tent,Sports & Outdoors,0.0,CAMP-218,End of Season Sale,17600.76,0.0
ITEM-1630,ORD-50670,PROD-132,2,5928.59,CUST-1688,2026-01-28,11857.18,Whey Protein,Beauty & Health,0.0,,,11857.18,0.0
ITEM-1631,ORD-50671,PROD-118,3,9174.18,CUST-1468,2025-08-16,63830.41,Coffee Maker,Home & Kitchen,0.0,CAMP-208,Diwali Bonanza,27522.54,0.0
ITEM-1632,ORD-50671,PROD-121,1,4434.34,CUST-1468,2025-08-16,63830.41,Atomic Habits,Books,0.0,CAMP-208,Diwali Bonanza,4434.34,0.0
ITEM-1633,ORD-50671,PROD-104,3,3377.71,CUST-1468,2025-08-16,63830.41,Smartwatch,Electronics,0.0,CAMP-208,Diwali Bonanza,10133.130000000001,0.0
ITEM-1634,ORD-50671,PROD-133,3,7246.8,CUST-1468,2025-08-16,63830.41,Organic Shampoo,Beauty & Health,0.0,CAMP-208,Diwali Bonanza,21740.4,0.0
ITEM-1635,ORD-50672,PROD-115,3,6078.77,CUST-1311,2025-11-07,40297.75,Air Fryer,Home & Kitchen,0.0,CAMP-213,Flash Friday,18236.31,0.0
ITEM-1635,ORD-50672,PROD-115,3,6078.77,CUST-1311,2025-11-07,40297.75,Air Fryer,Home & Kitchen,0.0,CAMP-210,Flash Friday,18236.31,0.0
ITEM-1635,ORD-50672,PROD-115,3,6078.77,CUST-1311,2025-11-07,40297.75,Air Fryer,Home & Kitchen,0.0,CAMP-217,Summer Sale,18236.31,0.0
ITEM-1636,ORD-50672,PROD-103,1,4460.68,CUST-1311,2025-11-07,40297.75,Wireless Headphones,Electronics,0.0,CAMP-213,Flash Friday,4460.68,0.0
ITEM-1636,ORD-50672,PROD-103,1,4460.68,CUST-1311,2025-11-07,40297.75,Wireless Headphones,Electronics,0.0,CAMP-210,Flash Friday,4460.68,0.0
ITEM-1636,ORD-50672,PROD-103,1,4460.68,CUST-1311,2025-11-07,40297.75,Wireless Headphones,Electronics,0.0,CAMP-217,Summer Sale,4460.68,0.0
ITEM-1637,ORD-50672,PROD-127,2,8800.38,CUST-1311,2025-11-07,40297.75,Camping Tent,Sports & Outdoors,0.0,CAMP-213,Flash Friday,17600.76,0.0
